Timestamp,Event,Path
2023-09-02 12:58:05,modified,C:/Users/Asus\AppData\Local\Google\Chrome\User Data\Profile 1\Network\Reporting and NEL-journal
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Google\Chrome\User Data\Profile 1\Network\Reporting and NEL-journal
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Google\Chrome\User Data\Profile 1\Network\Reporting and NEL
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Google\Chrome\User Data\Profile 1\Network\Reporting and NEL-journal
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,created,C:/Users/Asus\AppData\Local\Temp\7t6k3cap
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp\7t6k3cap
2023-09-02 12:58:06,deleted,C:/Users/Asus\AppData\Local\Temp\7t6k3cap
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.2y60qjcl
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.2y60qjcl
2023-09-02 12:58:06,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.2y60qjcl
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.f8t7sc5n
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.f8t7sc5n
2023-09-02 12:58:06,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.f8t7sc5n
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.8xtgll25
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.8xtgll25
2023-09-02 12:58:06,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.8xtgll25
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.yjjmyb42
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.yjjmyb42
2023-09-02 12:58:06,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.yjjmyb42
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.hr8q1wvo
2023-09-02 12:58:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:06,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.hr8q1wvo
2023-09-02 12:58:07,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.hr8q1wvo
2023-09-02 12:58:07,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:07,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.ucgjs1_w
2023-09-02 12:58:07,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:07,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.ucgjs1_w
2023-09-02 12:58:07,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.ucgjs1_w
2023-09-02 12:58:07,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:07,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.j4b2vk2m
2023-09-02 12:58:07,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:07,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.j4b2vk2m
2023-09-02 12:58:07,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.j4b2vk2m
2023-09-02 12:58:07,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:08,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.q_trj8xk
2023-09-02 12:58:09,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:09,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.q_trj8xk
2023-09-02 12:58:09,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.q_trj8xk
2023-09-02 12:58:09,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:09,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.jri0z3rf
2023-09-02 12:58:09,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:10,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.jri0z3rf
2023-09-02 12:58:10,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.jri0z3rf
2023-09-02 12:58:10,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:10,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.e5cc09tr
2023-09-02 12:58:10,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:10,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.e5cc09tr
2023-09-02 12:58:10,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.e5cc09tr
2023-09-02 12:58:10,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:10,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.cw5nzpuh
2023-09-02 12:58:10,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:10,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.cw5nzpuh
2023-09-02 12:58:12,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.cw5nzpuh
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:12,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.9ugqizrr
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.9ugqizrr
2023-09-02 12:58:12,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.9ugqizrr
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:12,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.03fucn99
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.03fucn99
2023-09-02 12:58:12,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.03fucn99
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:12,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.b6pgt3hh
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.b6pgt3hh
2023-09-02 12:58:12,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.b6pgt3hh
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:12,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.12b3dsx0
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.12b3dsx0
2023-09-02 12:58:12,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.12b3dsx0
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:12,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.b_18hwzn
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:12,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.b_18hwzn
2023-09-02 12:58:12,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.b_18hwzn
2023-09-02 12:58:13,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:13,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.fkq7vjih
2023-09-02 12:58:13,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:13,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.fkq7vjih
2023-09-02 12:58:13,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.fkq7vjih
2023-09-02 12:58:13,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:13,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.5s0jbj46
2023-09-02 12:58:13,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:13,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.5s0jbj46
2023-09-02 12:58:13,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.5s0jbj46
2023-09-02 12:58:13,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:13,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.cv65mq9j
2023-09-02 12:58:13,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:14,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.cv65mq9j
2023-09-02 12:58:14,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.cv65mq9j
2023-09-02 12:58:14,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:14,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.xbum0c99
2023-09-02 12:58:15,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:15,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.xbum0c99
2023-09-02 12:58:15,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.xbum0c99
2023-09-02 12:58:15,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:15,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.2_x0ci05
2023-09-02 12:58:15,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:16,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.2_x0ci05
2023-09-02 12:58:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.2_x0ci05
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.fgik9lv8
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.fgik9lv8
2023-09-02 12:58:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.fgik9lv8
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.r0blqgr2
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.r0blqgr2
2023-09-02 12:58:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.r0blqgr2
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.ovopdc5b
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.ovopdc5b
2023-09-02 12:58:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.ovopdc5b
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.62suheua
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.62suheua
2023-09-02 12:58:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.62suheua
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.7e3e2z1c
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.7e3e2z1c
2023-09-02 12:58:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.7e3e2z1c
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.adaxho8k
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.adaxho8k
2023-09-02 12:58:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.adaxho8k
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.5ho4eyxy
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.5ho4eyxy
2023-09-02 12:58:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.5ho4eyxy
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.0avwh2jz
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.0avwh2jz
2023-09-02 12:58:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.0avwh2jz
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.x8vscl7u
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.x8vscl7u
2023-09-02 12:58:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.x8vscl7u
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.eb42rhnu
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.eb42rhnu
2023-09-02 12:58:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.eb42rhnu
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:18,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.pmg661iz
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.pmg661iz
2023-09-02 12:58:18,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.pmg661iz
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Google\Chrome\User Data\Profile 1\DIPS-journal
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Google\Chrome\User Data\Profile 1\DIPS
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Google\Chrome\User Data\Profile 1\DIPS-journal
2023-09-02 12:58:18,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.zozj46p5
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.zozj46p5
2023-09-02 12:58:18,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.zozj46p5
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:18,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.wzvr__oe
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.wzvr__oe
2023-09-02 12:58:18,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.wzvr__oe
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:18,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.ja8q06c3
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.ja8q06c3
2023-09-02 12:58:18,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.ja8q06c3
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:18,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.qpt92kna
2023-09-02 12:58:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:18,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.qpt92kna
2023-09-02 12:58:19,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.qpt92kna
2023-09-02 12:58:19,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:19,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.c370y0s3
2023-09-02 12:58:19,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:19,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.c370y0s3
2023-09-02 12:58:19,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.c370y0s3
2023-09-02 12:58:19,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:19,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.23wukywp
2023-09-02 12:58:19,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:19,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.23wukywp
2023-09-02 12:58:20,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.23wukywp
2023-09-02 12:58:20,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:20,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.yycqiipl
2023-09-02 12:58:20,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:20,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.yycqiipl
2023-09-02 12:58:20,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.yycqiipl
2023-09-02 12:58:21,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:21,created,C:/Users/Asus\AppData\Local\Temp\openpyxl._khhpzlh
2023-09-02 12:58:21,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:21,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl._khhpzlh
2023-09-02 12:58:21,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl._khhpzlh
2023-09-02 12:58:21,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:21,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.8cz8m9f2
2023-09-02 12:58:22,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:22,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.8cz8m9f2
2023-09-02 12:58:22,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.8cz8m9f2
2023-09-02 12:58:22,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:22,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.6vm0gbmp
2023-09-02 12:58:22,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:23,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.6vm0gbmp
2023-09-02 12:58:23,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.6vm0gbmp
2023-09-02 12:58:24,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:24,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.gd17hwva
2023-09-02 12:58:24,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:25,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.gd17hwva
2023-09-02 12:58:25,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.gd17hwva
2023-09-02 12:58:25,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:25,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.vmupkzar
2023-09-02 12:58:25,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:25,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.vmupkzar
2023-09-02 12:58:25,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.vmupkzar
2023-09-02 12:58:25,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:25,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.5n25buyv
2023-09-02 12:58:25,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:25,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.5n25buyv
2023-09-02 12:58:25,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.5n25buyv
2023-09-02 12:58:25,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:25,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.hbf_xsxj
2023-09-02 12:58:25,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:26,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.hbf_xsxj
2023-09-02 12:58:26,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.hbf_xsxj
2023-09-02 12:58:26,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:26,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.zvajt9z8
2023-09-02 12:58:26,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:27,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.zvajt9z8
2023-09-02 12:58:27,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.zvajt9z8
2023-09-02 12:58:27,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:27,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.w3jqtx2z
2023-09-02 12:58:27,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:27,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.w3jqtx2z
2023-09-02 12:58:27,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.w3jqtx2z
2023-09-02 12:58:27,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:27,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.zuoovd4_
2023-09-02 12:58:27,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:27,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.zuoovd4_
2023-09-02 12:58:27,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.zuoovd4_
2023-09-02 12:58:27,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:27,created,C:/Users/Asus\AppData\Local\Temp\openpyxl._h4gzwzg
2023-09-02 12:58:27,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:27,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl._h4gzwzg
2023-09-02 12:58:28,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl._h4gzwzg
2023-09-02 12:58:28,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:28,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.b_vt03zi
2023-09-02 12:58:28,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:28,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.b_vt03zi
2023-09-02 12:58:28,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.b_vt03zi
2023-09-02 12:58:28,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:28,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.jixqh2ef
2023-09-02 12:58:28,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:58:28,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.jixqh2ef
